fips_country,fips_adm1,fips_adm1_name,fips_adm1_name_ascii,adm1_type,start_cn,end_cn,current
BK,BK02,Republica Srpska,Republica Srpska,republic,408,414,True
BL,BL01,Chuquisaca,Chuquisaca,department,399,414,True
BL,BL02,Cochabamba,Cochabamba,department,399,414,True
BL,BL03,El Beni,El Beni,department,399,414,True
BL,BL04,La Paz,La Paz,department,399,414,True
BL,BL05,Oruro,Oruro,department,399,414,True
BL,BL06,Pando,Pando,department,399,414,True
BL,BL07,Potosi,Potosi,department,399,414,True
BL,BL08,Santa Cruz,Santa Cruz,department,399,414,True
BL,BL09,Tarija,Tarija,department,399,414,True
BM,BM01,Rakhine State,Rakhine State,state,400,414,True
BM,BM02,Chin State,Chin State,state,399,414,True
BM,BM03,Ayeyarwady,Ayeyarwady,division,401,414,True
BM,BM04,Kachin State,Kachin State,state,399,414,True
BM,BM05,Kayin State,Kayin State,state,401,414,True
BM,BM06,Kayah State,Kayah State,state,399,414,True
BM,BM07,Magwe,Magwe,division,400,400,False
BM,BM08,Mandalay,Mandalay,division,399,414,True
BM,BM09,Pegu,Pegu,division,399,400,False
BM,BM10,Sagaing,Sagaing,division,399,414,True
BM,BM11,Shan State,Shan State,state,399,414,True
BM,BM12,Tanintharyi,Tanintharyi,division,401,414,True
BM,BM13,Mon State,Mon State,state,399,414,True
BM,BM14,Rangoon,Rangoon,division,399,400,False
BM,BM15,Magway,Magway,division,401,414,True
BM,BM16,Bago,Bago,division,401,414,True
BM,BM17,Yangon,Yangon,division,401,414,True
BN,BN01,Atakora,Atakora,province,399,408,False
BN,BN02,Atlantique,Atlantique,province,399,408,False
BN,BN03,Borgou,Borgou,province,399,408,False
BN,BN04,Mono,Mono,province,399,408,False
BN,BN05,Oueme,Oueme,province,399,408,False
BN,BN06,Zou,Zou,province,399,408,False
BN,BN07,Alibori,Alibori,province,409,414,True
BN,BN08,Atakora,Atakora,province,409,414,True
BN,BN09,Atlantique,Atlantique,province,409,414,True
BN,BN10,Borgou,Borgou,province,409,414,True
BN,BN11,Collines,Collines,province,409,414,True
BN,BN12,Kouffo,Kouffo,province,409,414,True
BN,BN13,Donga,Donga,province,409,414,True
BN,BN14,Littoral,Littoral,province,409,414,True
BN,BN15,Mono,Mono,province,409,414,True
BN,BN16,Ouémé,Oueme,province,409,414,True
BN,BN17,Plateau,Plateau,province,409,414,True
BN,BN18,Zou,Zou,province,409,414,True
BO,BO04,Minsk,Minsk,city,401,414,True
BP,BP01,Central,Central,district,399,399,False
BP,BP02,Eastern,Eastern,district,399,399,False
BP,BP03,Malaita,Malaita,province,400,414,True
BP,BP04,Western,Western,province,400,409,False
BP,BP05,Central,Central,province,400,409,False
BP,BP06,Guadalcanal,Guadalcanal,province,400,414,True
BP,BP07,Isabel,Isabel,province,400,414,True
BP,BP08,Makira,Makira,province,400,414,True
BP,BP09,Temotu,Temotu,province,400,414,True
BP,BP10,Central,Central,province,410,414,True
BP,BP11,Western,Western,province,410,414,True
BP,BP12,Choiseul,Choiseul,province,410,414,True
BP,BP13,Rennell and Bellona,Rennell and Bellona,province,410,414,True
BR,BR01,Acre,Acre,federal state,399,414,True
BR,BR02,Alagoas,Alagoas,federal state,399,414,True
BR,BR03,Amapa,Amapa,federal state,401,414,True
BR,BR04,Amazonas,Amazonas,federal state,399,414,True
BR,BR05,Bahia,Bahia,federal state,399,414,True
BR,BR06,Ceara,Ceara,federal state,399,414,True
BR,BR07,Distrito Federal,Distrito Federal,federal district,399,414,True
BR,BR08,Espirito Santo,Espirito Santo,federal state,399,414,True
BR,BR09,Fernando de Noronha,Fernando de Noronha,territory,399,399,False
BR,BR10,Goias,Goias,state,399,399,False
BR,BR11,Mato Grosso do Sul,Mato Grosso do Sul,federal state,399,414,True
BR,BR13,Maranhao,Maranhao,federal state,399,414,True
BR,BR14,Mato Grosso,Mato Grosso,federal state,399,414,True
BR,BR15,Minas Gerais,Minas Gerais,federal state,399,414,True
BR,BR16,Para,Para,federal state,399,414,True
BR,BR17,Paraiba,Paraiba,federal state,399,414,True
BR,BR18,Parana,Parana,federal state,400,414,True
BR,BR19,Pernambuco,Pernambuco,state,399,399,False
BR,BR20,Piaui,Piaui,federal state,399,414,True
BR,BR21,Rio de Janeiro,Rio de Janeiro,federal state,399,414,True
BR,BR22,Rio Grande do Norte,Rio Grande do Norte,federal state,399,414,True
BR,BR23,Rio Grande do Sul,Rio Grande do Sul,federal state,399,414,True
BR,BR24,Rondonia,Rondonia,federal state,400,414,True
BR,BR25,Roraima,Roraima,federal state,401,414,True
BR,BR26,Santa Catarina,Santa Catarina,federal state,399,414,True
BR,BR27,Sao Paulo,Sao Paulo,federal state,399,414,True
BR,BR28,Sergipe,Sergipe,federal state,399,414,True
BR,BR29,Goias,Goias,federal state,400,414,True
BR,BR30,Pernambuco,Pernambuco,federal state,400,414,True
BR,BR31,Tocantins,Tocantins,federal state,400,414,True
BT,BT01,Central Bhutan,Central Bhutan,district,399,399,False
BT,BT02,Eastern Bhutan,Eastern Bhutan,district,399,399,False
BT,BT03,Southern Bhutan,Southern Bhutan,division,399,399,False
BT,BT04,Western Bhutan,Western Bhutan,district,399,399,False
BT,BT05,Bumthang,Bumthang,district,400,414,True
BT,BT06,Chhukha,Chhukha,district,400,414,True
BT,BT07,Chirang,Chirang,district,400,414,True
BT,BT08,Daga,Daga,district,400,414,True
BT,BT09,Geylegphug,Geylegphug,district,400,414,True
BT,BT10,Ha,Ha,district,400,414,True
BT,BT11,Lhuntshi,Lhuntshi,district,400,414,True
BT,BT12,Mongar,Mongar,district,400,414,True
BT,BT13,Paro,Paro,district,400,414,True
BT,BT14,Pemagatsel,Pemagatsel,district,400,414,True
BT,BT15,Punakha,Punakha,district,400,414,True
BT,BT16,Samchi,Samchi,district,400,414,True
BT,BT17,Samdrup,Samdrup,district,400,414,True
BT,BT18,Shemgang,Shemgang,district,400,414,True
BT,BT19,Tashigang,Tashigang,district,400,414,True
BT,BT20,Thimphu,Thimphu,district,400,414,True
BT,BT21,Tongsa,Tongsa,district,400,414,True
BT,BT22,Wangdi Phodrang,Wangdi Phodrang,district,400,414,True
BU,BU01,Blagoevgrad,Blagoevgrad,district,399,399,False
BU,BU02,Burgas,Burgas,district,399,399,False
BU,BU03,Gabrovo,Gabrovo,district,399,399,False
BU,BU04,Khaskovo,Khaskovo,district,399,399,False
BU,BU05,Kurdzhali,Kurdzhali,district,399,399,False
BU,BU06,Kyustendil,Kyustendil,district,399,399,False
BU,BU07,Lovech,Lovech,district,399,399,False
BU,BU08,Mikhaylovgrad,Mikhaylovgrad,district,399,399,False
BU,BU09,Pazardzhik,Pazardzhik,district,399,399,False
BU,BU10,Pernik,Pernik,district,399,399,False
BU,BU11,Pleven,Pleven,district,399,399,False
BU,BU12,Plovdiv,Plovdiv,district,399,399,False
BU,BU13,Razgrad,Razgrad,district,399,399,False
BU,BU14,Ruse,Ruse,district,399,399,False
BU,BU15,Shumen,Shumen,district,399,399,False
BU,BU16,Silistra,Silistra,district,399,399,False
BU,BU17,Sliven,Sliven,district,399,399,False
BU,BU18,Smolyan,Smolyan,district,399,399,False
BU,BU19,Sofiya,Sofiya,district,399,399,False
BU,BU20,Grad Sofiya,Grad Sofiya,district,399,399,False
BU,BU21,Stara Zagora,Stara Zagora,district,399,399,False
BU,BU22,Tolbukhin,Tolbukhin,district,399,399,False
BU,BU23,Tuurgovishte,Tuurgovishte,district,399,399,False
BU,BU24,Varna,Varna,district,399,399,False
BU,BU25,Veliko Tuirnovo,Veliko Tuirnovo,district,399,399,False
BU,BU26,Vidin,Vidin,district,399,399,False
BU,BU27,Vratsa,Vratsa,district,399,399,False
BU,BU28,Yambol,Yambol,district,399,399,False
BU,BU29,Burgas,Burgas,province,400,404,False
BU,BU30,Grad Sofiya,Grad Sofiya,province,400,404,False
BU,BU31,Khaskovo,Khaskovo,province,400,404,False
BU,BU32,Lovech,Lovech,province,400,404,False
BU,BU33,Montana,Montana,province,401,404,False
BU,BU34,Plovdiv,Plovdiv,province,400,404,False
BU,BU35,Ruse,Ruse,province,401,404,False
BU,BU36,Sofiya,Sofiya,province,400,404,False
BU,BU37,Varna,Varna,province,400,404,False
BU,BU38,Blagoevgrad,Blagoevgrad,province,405,414,True
BU,BU39,Burgas,Burgas,province,405,414,True
BU,BU40,Dobrich,Dobrich,province,405,414,True
BU,BU41,Gabrovo,Gabrovo,province,405,414,True
BU,BU42,Sofiya-Grad,Sofiya-Grad,province,405,414,True
BU,BU43,Khaskovo,Khaskovo,province,405,414,True
BU,BU44,Kŭrdzhali,Kurdzhali,province,405,414,True
BU,BU45,Kyustendil,Kyustendil,province,405,414,True
BU,BU46,Lovech,Lovech,province,405,414,True
BU,BU47,Montana,Montana,province,405,414,True
BU,BU48,Pazardzhik,Pazardzhik,province,405,414,True
BU,BU49,Pernik,Pernik,province,405,414,True
BU,BU50,Pleven,Pleven,province,405,414,True
BU,BU51,Plovdiv,Plovdiv,province,405,414,True
BU,BU52,Ruse,Ruse,province,405,414,True
BU,BU53,Ruse,Ruse,province,405,414,True
BU,BU54,Shumen,Shumen,province,405,414,True
BU,BU55,Silistra,Silistra,province,405,414,True
BU,BU56,Sliven,Sliven,province,405,414,True
BU,BU57,Smolyan,Smolyan,province,405,414,True
BU,BU58,Sofiya,Sofiya,province,405,414,True
BU,BU59,Stara Zagora,Stara Zagora,province,405,414,True
BU,BU60,Tŭrgovishte,Turgovishte,province,405,414,True
BU,BU61,Varna,Varna,province,405,414,True
BU,BU62,Veliko Tŭrnovo,Veliko Turnovo,province,405,414,True
BU,BU63,Vidin,Vidin,province,405,414,True
BU,BU64,Vratsa,Vratsa,province,405,414,True
BU,BU65,Yambol,Yambol,province,405,414,True
BX,BX01,Belait,Belait,district,399,414,True
BX,BX02,Brunei and Muara,Brunei and Muara,district,399,414,True
BX,BX03,Temburong,Temburong,district,399,414,True
BX,BX04,Tutong,Tutong,district,399,414,True
BY,BY01,Bubanza,Bubanza,province,399,399,False
BY,BY02,Bujumbura,Bujumbura,province,399,414,True
BY,BY03,Bururi,Bururi,province,399,399,False
BY,BY04,Gitega,Gitega,province,399,399,False
BY,BY05,Muramvya,Muramvya,province,399,406,False
BY,BY06,Myuinga,Myuinga,province,399,399,False
BY,BY07,Ngozi,Ngozi,province,399,399,False
BY,BY08,Ruyigi,Ruyigi,province,399,399,False
BY,BY09,Bubanza,Bubanza,province,400,414,True
BY,BY10,Bururi,Bururi,province,400,414,True
BY,BY11,Cankuzo,Cankuzo,province,400,414,True
BY,BY12,Cibitoke,Cibitoke,province,400,414,True
BY,BY13,Gitega,Gitega,province,400,414,True
BY,BY14,Karuzi,Karuzi,province,400,414,True
BY,BY15,Kayanza,Kayanza,province,400,414,True
BY,BY16,Kirundo,Kirundo,province,400,414,True
BY,BY17,Makamba,Makamba,province,400,414,True
BY,BY18,Muyinga,Muyinga,province,400,414,True
BY,BY19,Ngozi,Ngozi,province,400,414,True
BY,BY20,Rutana,Rutana,province,400,414,True
BY,BY21,Ruyigi,Ruyigi,province,400,414,True
BY,BY22,Muramvya,Muramvya,province,407,414,True
BY,BY23,Mwaro,Mwaro,province,407,414,True
CA,CA01,Alberta,Alberta,province,399,414,True
CA,CA02,British Columbia,British Columbia,province,399,414,True
CA,CA03,Manitoba,Manitoba,province,399,414,True
CA,CA04,New Brunswick,New Brunswick,province,399,414,True
CA,CA05,Newfoundland and Labrador [English]; Terre-Neuve-et-Labrador [French],Newfoundland and Labrador [English]; Terre-Neuve-et-Labrador [French],province,408,414,True
CA,CA06,Northwest Territories,Northwest Territories,territory,399,402,False
CA,CA07,Nova Scotia,Nova Scotia,province,399,414,True
CA,CA08,Ontario,Ontario,province,399,414,True
CA,CA09,Prince Edward Island,Prince Edward Island,province,399,414,True
CA,CA10,Quebec,Quebec,province,399,414,True
CA,CA11,Saskatchewan,Saskatchewan,province,399,414,True
CA,CA12,Yukon Territory,Yukon Territory,territory,399,414,True
CA,CA13,Northwest Territories,Northwest Territories,territory,403,414,True
CA,CA14,Nunavut,Nunavut,province,403,414,True
CB,CB01,Batdambang,Batdambang,province,399,400,False
CB,CB02,Kampong Cham,Kampong Cham,province,399,400,False
CB,CB03,Kampong Chhnang,Kampong Chhnang,province,399,400,False
CB,CB04,Kampong Spoe,Kampong Spoe,province,399,400,False
CB,CB05,Kampong Thum,Kampong Thum,province,399,400,False
CB,CB06,Kampot,Kampot,province,399,400,False
CB,CB07,Kandal,Kandal,province,399,400,False
CB,CB08,Kaoh Kong,Kaoh Kong,province,399,400,False
CB,CB09,Kracheh,Kracheh,province,399,400,False
CB,CB10,Mondol Kiri,Mondol Kiri,province,399,400,False
CB,CB11,Phnum Penh,Phnum Penh,autonomous municipality,399,400,False
CB,CB12,Pouthisat,Pouthisat,province,399,400,False
CB,CB13,Preah Vihear,Preah Vihear,province,399,400,False
CB,CB14,Prey Veng,Prey Veng,province,399,400,False
CB,CB15,Rotanokiri,Rotanokiri,province,399,400,False
CB,CB16,Siemreab-Otdar Meanchey,Siemreab-Otdar Meanchey,province,399,400,False
CB,CB17,Stoeng Treng,Stoeng Treng,province,399,400,False
CB,CB18,Svay Rieng,Svay Rieng,province,399,400,False
CB,CB19,Takev,Takev,province,399,400,False
CD,CD01,Batha,Batha,prefecture,399,412,False
CD,CD02,Biltine,Biltine,prefecture,399,412,False
CD,CD03,Borkou-Ennedi-Tibesti,Borkou-Ennedi-Tibesti,prefecture,399,412,False
CD,CD04,Chari-Baguirmi,Chari-Baguirmi,prefecture,399,412,False
CD,CD05,Guera,Guera,prefecture,399,412,False
CD,CD06,Kanem,Kanem,prefecture,399,412,False
CD,CD07,Lac,Lac,prefecture,399,412,False
CD,CD08,Logone Occidental,Logone Occidental,prefecture,399,412,False
CD,CD09,Logone Oriental,Logone Oriental,prefecture,399,412,False
CD,CD10,Mayo-Kebbi,Mayo-Kebbi,prefecture,399,412,False
CD,CD11,Moyen-Chari,Moyen-Chari,prefecture,399,412,False
CD,CD12,Ouaddai,Ouaddai,prefecture,399,412,False
CD,CD13,Salamat,Salamat,prefecture,399,412,False
CD,CD14,Tandjile,Tandjile,prefecture,399,412,False
CE,CE01,Amparai,Amparai,district,399,414,True
CE,CE02,Anuradhapura,Anuradhapura,district,399,414,True
CE,CE03,Badulla,Badulla,district,399,414,True
CE,CE04,Batticaloa,Batticaloa,district,399,414,True
CE,CE05,Colombo,Colombo,district,399,399,False
CE,CE06,Galle,Galle,district,399,414,True
CE,CE07,Hambantota,Hambantota,district,399,414,True
CE,CE08,Jaffna,Jaffna,district,399,399,False
CE,CE09,Kalutara,Kalutara,district,399,414,True
CE,CE10,Kandy,Kandy,district,399,414,True
CE,CE11,Kegalla,Kegalla,district,399,414,True
CE,CE12,Kurunegala,Kurunegala,district,399,414,True
CE,CE13,Mannar,Mannar,district,399,399,False
CE,CE14,Matale,Matale,district,399,414,True
CE,CE15,Matara,Matara,district,399,414,True
CE,CE16,Moneragala,Moneragala,district,399,414,True
CE,CE17,Nuwara Eliya,Nuwara Eliya,district,399,414,True
CE,CE18,Polonnaruwa,Polonnaruwa,district,399,414,True
CE,CE19,Puttalam,Puttalam,district,399,414,True
CE,CE20,Ratnapura,Ratnapura,district,399,414,True
CE,CE21,Trincomalee,Trincomalee,district,399,414,True
CE,CE22,Vavuniya,Vavuniya,district,399,399,False
CE,CE23,Colombo,Colombo,district,400,414,True
CE,CE24,Gampaha,Gampaha,district,400,414,True
CE,CE25,Jaffna,Jaffna,district,400,414,True
CE,CE26,Mannar,Mannar,district,400,414,True
CE,CE27,Mullaittivu,Mullaittivu,district,400,414,True
CE,CE28,Vavuniya,Vavuniya,district,400,414,True
CF,CF01,Bouenza,Bouenza,region,399,414,True
CF,CF03,Cuvette,Cuvette,region,399,409,False
CF,CF04,Kouilou,Kouilou,region,399,414,True
CF,CF05,Lekoumou,Lekoumou,region,399,414,True
CF,CF06,Likouala,Likouala,region,399,414,True
CF,CF07,Niari,Niari,region,399,414,True
CF,CF08,Plateaux,Plateaux,region,399,414,True
CF,CF09,Pool,Pool,region,399,399,False
CF,CF10,Sangha,Sangha,region,399,414,True
CF,CF11,Pool,Pool,region,400,414,True
CF,CF12,Brazzaville,Brazzaville,commune,400,414,True
CF,CF13,Cuvette,Cuvette,region,410,414,True
CF,CF14,Cuvette-Ouest,Cuvette-Ouest,commune,410,414,True
CG,CG01,Bandundu,Bandundu,province,402,414,True
CG,CG02,Équateur,Equateur,province,402,414,True
CG,CG03,Kasaï-Occidental,Kasai-Occidental,province,402,414,True
CG,CG04,Kasaï-Oriental,Kasai-Oriental,province,402,414,True
CG,CG05,Katanga,Katanga,province,402,414,True
CG,CG06,Kinshasa,Kinshasa,town,399,414,True
CG,CG07,Kivu,Kivu,region,399,401,False
CG,CG08,Bas-Congo,Bas-Congo,province,402,414,True
CG,CG09,Orientale,Orientale,province,402,414,True
CG,CG10,Maniema,Maniema,province,402,414,True
CG,CG11,Nord-Kivu,Nord-Kivu,province,402,414,True
CG,CG12,Sud-Kivu,Sud-Kivu,province,402,414,True
CH,CH01,Anhui__Anhwei,Anhui__Anhwei,province,399,414,True
CH,CH02,Zhejiang__Chekiang,Zhejiang__Chekiang,province,399,414,True
CH,CH03,Jiangxi__Kiangsi,Jiangxi__Kiangsi,province,399,414,True
CH,CH04,Jiangsu__Kiangsu,Jiangsu__Kiangsu,province,399,414,True
CH,CH05,Jilin__Kirin,Jilin__Kirin,province,399,414,True
CH,CH06,Qinghai__Tsinghai,Qinghai__Tsinghai,province,399,414,True
CH,CH07,Fujian__Fukien,Fujian__Fukien,province,399,414,True
CH,CH08,Heilongjiang__Heilungkiang,Heilongjiang__Heilungkiang,province,399,414,True
CH,CH09,Henan__Honan,Henan__Honan,province,399,414,True
CH,CH10,Hebei__Hopeh,Hebei__Hopeh,province,399,414,True
CH,CH11,Hunan,Hunan,province,399,414,True
CH,CH12,Hubei__Hupeh,Hubei__Hupeh,province,399,414,True
CH,CH13,Xinjiang__Sinkiang,Xinjiang__Sinkiang,autonomous region,399,414,True
CH,CH14,Xizang_Tibet,Xizang_Tibet,autonomous region,399,414,True
CH,CH15,Gansu__Kansu,Gansu__Kansu,province,399,414,True
CH,CH16,Guangxi__Kwangsi,Guangxi__Kwangsi,autonomous region,399,414,True
CH,CH17,Guangdon__Kwagngtung,Guangdon__Kwagngtung,province,399,399,False
CH,CH18,Guizhou__Kweichow,Guizhou__Kweichow,province,399,414,True
CH,CH19,Liaoning,Liaoning,province,399,414,True
CH,CH20,Nei Mongol_Inner Mongolia,Nei Mongol_Inner Mongolia,autonomous region,399,414,True
CH,CH21,Ningxia_Ningxia,Ningxia_Ningxia,autonomous region,399,414,True
CH,CH22,Beijing__Peking,Beijing__Peking,municipality,399,414,True
CH,CH23,Shanghai,Shanghai,municipality,399,414,True
CH,CH24,Shanxi__Shansi,Shanxi__Shansi,province,399,414,True
CH,CH25,Shandong__Shantung,Shandong__Shantung,province,399,414,True
CH,CH26,Shaanxi__Shensi,Shaanxi__Shensi,province,399,414,True
CH,CH27,Sichuan__Szechwan,Sichuan__Szechwan,province,399,400,False
CH,CH28,Tianjin,Tianjin,municipality,399,414,True
CH,CH29,Yunnan,Yunnan,province,399,414,True
CH,CH30,Guangdong__Kwangtung,Guangdong__Kwangtung,province,400,414,True
CH,CH31,Hainan,Hainan,province,400,414,True
CH,CH32,Sichuan__Szechwan,Sichuan__Szechwan,province,401,414,True
CH,CH33,Chongqing,Chongqing,province,401,414,True
CI,CI01,Valparaiso,Valparaiso,region,399,414,True
CI,CI02,Aisen del General Carlos Ibanez del Campo,Aisen del General Carlos Ibanez del Campo,region,399,414,True
CI,CI03,Antofagasta,Antofagasta,region,399,414,True
CI,CI04,Araucania,Araucania,region,399,414,True
CI,CI05,Atacama,Atacama,region,399,414,True
CI,CI06,Bio-Bio,Bio-Bio,region,399,414,True
CI,CI07,Coquimbo,Coquimbo,region,399,414,True
CI,CI08,Libertador General Bernardo O'Higgins,Libertador General Bernardo O'Higgins,region,399,414,True
CI,CI09,Los Lagos,Los Lagos,region,399,412,False
CI,CI10,Magallanes y de la Antártica Chilena,Magallanes y de la Antartica Chilena,region,413,414,True
CI,CI11,Maule,Maule,region,399,414,True
CI,CI12,Region Metropolitana,Region Metropolitana,region,399,414,True
CI,CI13,Tarapaca,Tarapaca,region,399,412,False
CI,CI14,Los Lagos,Los Lagos,region,413,414,True
CI,CI15,Tarapacá,Tarapaca,region,413,414,True
CI,CI16,Arica y Parinacota,Arica y Parinacota,region,413,414,True
CI,CI17,Los Ríos,Los Rios,region,413,414,True
CJ,CJ01,Creek,Creek,district,399,414,True
CJ,CJ02,Eastern,Eastern,district,399,414,True
CJ,CJ03,Midland,Midland,district,399,414,True
CJ,CJ04,South Town,South Town,district,399,414,True
CJ,CJ05,Spot Bay,Spot Bay,district,399,414,True
CJ,CJ06,Stake Bay,Stake Bay,district,399,414,True
CJ,CJ07,West End,West End,district,399,414,True
CJ,CJ08,Western,Western,district,399,414,True
CM,CM03,Centre-Sud_Centre-south,Centre-Sud_Centre-south,province,399,399,False
CM,CM04,Est_East,Est_East,province,399,414,True
CM,CM05,Littoral,Littoral,province,399,414,True
CM,CM06,Nord_North,Nord_North,province,399,399,False
CM,CM07,Nord-Ouest_North-west,Nord-Ouest_North-west,province,399,414,True
CM,CM08,Ouest_West,Ouest_West,province,399,414,True
CM,CM09,Sud-Ouest_South-west,Sud-Ouest_South-west,province,399,414,True
CM,CM10,Adamaoua,Adamaoua,province,400,414,True
CM,CM11,Centre,Centre,province,400,414,True
CM,CM12,Extreme-Nord_Far North,Extreme-Nord_Far North,province,400,414,True
CM,CM13,Nord_North,Nord_North,province,400,414,True
CM,CM14,Sud_South,Sud_South,province,400,414,True
CN,CN01,Anjouan,Anjouan,island,400,414,True
CN,CN02,Grande Comore,Grande Comore,island,400,414,True
CN,CN03,Moheli,Moheli,island,400,414,True
CO,CO01,Amazonas,Amazonas,department,401,414,True
CO,CO02,Antioquia,Antioquia,department,400,414,True
CO,CO03,Arauca,Arauca,department,401,414,True
CO,CO04,Atlantico,Atlantico,department,399,414,True
CO,CO05,Bolivar,Bolivar,department,399,399,False
CO,CO06,Boyaca,Boyaca,department,399,399,False
CO,CO07,Caldas,Caldas,department,399,399,False
CO,CO08,Caqueta,Caqueta,department,400,414,True
CO,CO09,Cauca,Cauca,department,399,414,True
CO,CO10,Cesar,Cesar,department,399,414,True
CO,CO11,Choco,Choco,department,399,414,True
CO,CO12,Cordoba,Cordoba,department,399,414,True
CO,CO13,Cundinamarca,Cundinamarca,department,399,399,False
